bar_number,bar_number_global,tick_16th,onset_time_uncorrected,phase_uncorrected,phase_per_snippet_remapped,phase_per_snippet,phase_drum(L=8),phase_mel(L=8),phase_pitch(L=8),grid_time_uncorrected,grid_time_per_snippet,grid_time_drum(L=8),grid_time_mel(L=8),grid_time_pitch(L=8)
5,37,12,,,,,0.8279265012791288,0.8279265012791288,0.8279265012791288,60.50539675,60.50539675,60.556190469812925,60.556190469812925,60.556190469812925
5,37,13,60.58086167800454,0.8596014925345572,0.8596014925345572,0.8596014925345572,,,,60.6055328125,60.6055328125,60.65614511825043,60.65614511825043,60.65614511825043
5,37,14,,,,,,,,60.705668875,60.705668875,60.756099766687925,60.756099766687925,60.756099766687925
5,37,15,,,,,,,,60.8058049375,60.8058049375,60.85605441512543,60.85605441512543,60.85605441512543
6,38,0,,,,,0.08926951421489634,0.08926951421489634,0.08926951421489634,60.905941,60.905941,60.956009063562924,60.956009063562924,60.956009063562924
6,38,1,60.998820861678006,0.1204710367069349,0.1204710367069349,0.1204710367069349,,,,61.0060770625,61.0060770625,61.05596371200043,61.05596371200043,61.05596371200043
6,38,2,,,,,,,,61.106213125,61.106213125,61.15591836043792,61.15591836043792,61.15591836043792
6,38,3,,,,,,,,61.2063491875,61.2063491875,61.255873008875426,61.255873008875426,61.255873008875426
6,38,4,,,,,0.3215744146022473,0.3215744146022473,0.3215744146022473,61.30648525,61.30648525,61.35582765731292,61.35582765731292,61.35582765731292
6,38,5,61.37034013605442,0.3523550759712713,0.3523550759712713,0.3523550759712713,,,,61.4066213125,61.4066213125,61.455782305750425,61.455782305750425,61.455782305750425
6,38,6,,,,,,,,61.506757375,61.506757375,61.55573695418793,61.55573695418793,61.55573695418793
6,38,7,,,,,,,,61.6068934375,61.6068934375,61.655691602625424,61.655691602625424,61.655691602625424
6,38,8,,,,,0.5829174275380153,0.5829174275380153,0.5829174275380153,61.707029500000004,61.707029500000004,61.75564625106293,61.75564625106293,61.75564625106293
6,38,9,61.78829931972789,0.6132246201436481,0.6132246201436481,0.6132246201436481,,,,61.8071655625,61.8071655625,61.85560089950042,61.85560089950042,61.85560089950042
6,38,10,,,,,0.699069877731693,0.699069877731693,0.699069877731693,61.907301625,61.907301625,61.95555554793793,61.95555554793793,61.95555554793793
6,38,11,61.9740589569161,0.7291666397758184,0.7291666397758184,0.7291666397758184,,,,62.0074376875,62.0074376875,62.05551019637542,62.05551019637542,62.05551019637542
6,38,12,,,,,0.8152223279253663,0.8152223279253663,0.8152223279253663,62.10757375,62.10757375,62.155464844812926,62.155464844812926,62.155464844812926
6,38,13,62.15981859410431,0.8451086594079844,0.8451086594079844,0.8451086594079844,,,,62.2077098125,62.2077098125,62.25541949325042,62.25541949325042,62.25541949325042
