bar_number,bar_number_global,tick_16th,onset_time_uncorrected,phase_uncorrected,phase_per_snippet_remapped,phase_per_snippet,phase_drum(L=1),phase_mel(L=4),phase_pitch(L=4),grid_time_uncorrected,grid_time_per_snippet,grid_time_drum(L=1),grid_time_mel(L=4),grid_time_pitch(L=4)
0,0,0,,,,,,0.06819798572302517,0.06819798572302517,0.06966,0.06966,0.06966,0.12770979138322075,0.12770979138322075
0,0,1,0.1393197278911564,0.09659084265842878,0.09659084265842878,0.09659084265842878,0.09659084265842878,,,0.19736975,0.19736975,0.19736975,0.25505672888322073,0.25505672888322073
0,0,2,,,,,,,,0.3250795,0.3250795,0.3250795,0.3824036663832207,0.3824036663832207
0,0,3,,,,,,,,0.45278925000000003,0.45278925000000003,0.45278925000000003,0.5097506038832207,0.5097506038832207
0,0,4,,,,,,0.3189102389464163,0.3189102389464163,0.5804990000000001,0.5804990000000001,0.5804990000000001,0.6370975413832207,0.6370975413832207
0,0,5,0.6501587301587302,0.34659084376815885,0.34659084376815885,0.34659084376815885,0.34659084376815885,,,0.70820875,0.70820875,0.70820875,0.7644444788832208,0.7644444788832208
0,0,6,,,,,,,,0.8359185,0.8359185,0.8359185,0.8917914163832206,0.8917914163832206
0,0,7,,,,,,,,0.9636282500000002,0.9636282500000002,0.9636282500000002,1.0191383538832206,1.0191383538832206
0,0,8,,,,,,0.5696224921698075,0.5696224921698075,1.0913380000000001,1.0913380000000001,1.0913380000000001,1.1464852913832206,1.1464852913832206
0,0,9,1.160997732426304,0.596590844877889,0.596590844877889,0.596590844877889,0.596590844877889,,,1.21904775,1.21904775,1.21904775,1.2738322288832207,1.2738322288832207
0,0,10,,,,,,,,1.3467575,1.3467575,1.3467575,1.4011791663832207,1.4011791663832207
0,0,11,,,,,,,,1.4744672500000002,1.4744672500000002,1.4744672500000002,1.5285261038832205,1.5285261038832205
0,0,12,,,,,,0.8203347453931985,0.8203347453931985,1.6021770000000002,1.6021770000000002,1.6021770000000002,1.6558730413832206,1.6558730413832206
0,0,13,1.6718367346938776,0.8465908459876191,0.8465908459876191,0.8465908459876191,0.8465908459876191,,,1.7298867500000001,1.7298867500000001,1.7298867500000001,1.7832199788832206,1.7832199788832206
0,0,14,,,,,,,,1.8575965000000003,1.8575965000000003,1.8575965000000003,1.9105669163832204,1.9105669163832204
0,0,15,,,,,,,,1.9853062500000003,1.9853062500000003,1.9853062500000003,2.0379138538832207,2.0379138538832207
1,1,0,,,,,0.06824711312177924,0.07104699861658965,0.07104699861658965,2.113016,2.113016,2.1710657868480725,2.1652607913832203,2.1652607913832203
1,1,1,2.182675736961451,0.09698269669044615,0.09698269669044615,0.09698269669044615,,,,2.2392745,2.2392745,2.2973242868480725,2.2926077288832203,2.2926077288832203
1,1,2,,,,,0.1946838981371382,0.19640312522828537,0.19640312522828537,2.365533,2.365533,2.4235827868480726,2.4199546663832203,2.4199546663832203
1,1,3,2.4380952380952383,0.2234194817058051,0.2234194817058051,0.2234194817058051,,,,2.4917915,2.4917915,2.5498412868480727,2.5473016038832204,2.5473016038832204
1,1,4,2.670294784580499,0.3383620135379494,0.3383620135379494,0.3383620135379494,0.30962642996928247,0.31036324032982676,0.31036324032982676,2.61805,2.61805,2.6760997868480727,2.6746485413832204,2.6746485413832204
1,1,5,,,,,,,,2.7443085,2.7443085,2.8023582868480723,2.80199547888322,2.80199547888322
1,1,6,,,,,,,,2.870567,2.870567,2.9286167868480724,2.92934241638322,2.92934241638322
1,1,7,,,,,,,,2.9968255,2.9968255,3.0548752868480724,3.05668935388322,3.05668935388322
1,1,8,3.1811337868480725,0.5912355835686669,0.5912355835686669,0.5912355835686669,0.5625,0.5610754935532177,0.5610754935532177,3.123084,3.123084,3.1811337868480725,3.18403629138322,3.18403629138322
1,1,9,,,,,,,,3.2493425,3.2493425,3.3073922868480725,3.31138322888322,3.31138322888322
1,1,10,,,,,0.7004310381985732,0.6978276316750675,0.6978276316750675,3.375601,3.375601,3.4336507868480726,3.43873016638322,3.43873016638322
1,1,11,3.4597732426303853,0.7291666217672401,0.7291666217672401,0.7291666217672401,,,,3.5018595,3.5018595,3.5599092868480726,3.56607710388322,3.56607710388322
1,1,12,,,,,0.8153735700307178,0.811787746776609,0.811787746776609,3.6281179999999997,3.6281179999999997,3.6861677868480722,3.69342404138322,3.69342404138322
1,1,13,3.6919727891156464,0.8441091535993847,0.8441091535993847,0.8441091535993847,,,,3.7543765000000002,3.7543765000000002,3.8124262868480727,3.82077097888322,3.82077097888322
1,1,14,,,,,,,,3.880635,3.880635,3.9386847868480723,3.94811791638322,3.94811791638322
1,1,15,,,,,,,,4.0068935,4.0068935,4.064943286848073,4.07546485388322,4.07546485388322
2,2,0,,,,,0.07386363308488854,0.0625,0.0625,4.133152,4.133152,4.179591843537414,4.20281179138322,4.20281179138322
2,2,1,4.20281179138322,0.09659087373087213,0.09659087373087213,0.09659087373087213,,,,4.26086175,4.26086175,4.307301593537415,4.3301587288832195,4.3301587288832195
2,2,2,,,,,,,,4.3885715,4.3885715,4.435011343537415,4.45750566638322,4.45750566638322
2,2,3,,,,,,,,4.51628125,4.51628125,4.562721093537414,4.58485260388322,4.58485260388322
2,2,4,,,,,0.32386363419461855,0.313212253223391,0.313212253223391,4.643991,4.643991,4.690430843537414,4.71219954138322,4.71219954138322
2,2,5,4.713650793650793,0.34659087484060214,0.34659087484060214,0.34659087484060214,,,,4.77170075,4.77170075,4.818140593537414,4.83954647888322,4.83954647888322
2,2,6,,,,,,,,4.8994105,4.8994105,4.945850343537415,4.96689341638322,4.96689341638322
2,2,7,,,,,,,,5.02712025,5.02712025,5.073560093537415,5.09424035388322,5.09424035388322
2,2,8,,,,,0.5738636353043486,0.563924506446782,0.563924506446782,5.1548300000000005,5.1548300000000005,5.201269843537415,5.22158729138322,5.22158729138322
2,2,9,5.224489795918367,0.5965908759503321,0.5965908759503321,0.5965908759503321,,,,5.28253975,5.28253975,5.328979593537414,5.34893422888322,5.34893422888322
2,2,10,,,,,,,,5.4102495,5.4102495,5.456689343537414,5.476281166383219,5.476281166383219
2,2,11,,,,,,,,5.53795925,5.53795925,5.584399093537415,5.60362810388322,5.60362810388322
2,2,12,5.712108843537415,0.8352272406459837,0.8352272406459837,0.8352272406459837,0.8125000000000001,0.8032407481600191,0.8032407481600191,5.665669,5.665669,5.712108843537415,5.7309750413832194,5.7309750413832194
2,2,13,,,,,,,,5.7933787500000005,5.7933787500000005,5.839818593537415,5.85832197888322,5.85832197888322
2,2,14,,,,,,,,5.9210885,5.9210885,5.967528343537414,5.9856689163832195,5.9856689163832195
2,2,15,,,,,,,,6.04879825,6.04879825,6.095238093537414,6.11301585388322,6.11301585388322
3,3,0,6.222947845804988,0.08522724175571372,0.08522724175571372,0.08522724175571372,0.0625,0.053953001383410124,0.053953001383410124,6.176508,6.176508,6.222947845804988,6.24036279138322,6.24036279138322
3,3,1,,,,,,,,6.30421775,6.30421775,6.3506575958049885,6.367709728883219,6.367709728883219
3,3,2,,,,,,,,6.4319275000000005,6.4319275000000005,6.478367345804989,6.49505666638322,6.49505666638322
3,3,3,,,,,,,,6.55963725,6.55963725,6.606077095804988,6.622403603883219,6.622403603883219
3,3,4,6.733786848072563,0.33522724286544425,0.33522724286544425,0.33522724286544425,0.31250000110973053,0.3046652546068016,0.3046652546068016,6.687347,6.687347,6.733786845804988,6.74975054138322,6.74975054138322
3,3,5,,,,,,,,6.81505675,6.81505675,6.861496595804988,6.877097478883219,6.877097478883219
