onset_times
1.3235374149659864
20.59609977324263
22.244716553287983
25.495510204081633
26.354648526077096
26.772607709750567
27.16734693877551
27.58530612244898
27.817505668934242
28.026485260770976
28.398004535147393
28.81596371882086
29.257142857142856
29.6518820861678
30.06984126984127
30.464580498866212
30.882539682539683
31.30049886621315
31.695238095238096
32.113197278911564
32.74013605442177
32.92589569160998
33.34385487528345
33.73859410430839
33.97079365079365
34.15655328798186
34.38875283446712
34.59773242630386
34.969251700680275
35.20145124716553
35.41043083900227
35.828390022675734
36.03736961451247
36.22312925170068
36.64108843537415
37.45378684807256
39.497142857142855
40.333061224489796
40.72780045351474
40.936780045351476
41.12253968253968
41.37795918367347
41.56371882086168
41.77269841269841
41.98167800453515
42.190657596371885
42.37641723356009
42.60861678004535
42.79437641723356
43.6302947845805
44.02503401360544
44.23401360544218
44.44299319727891
44.83773242630385
45.255691609977326
45.48789115646259
45.88263038548753
46.068390022675736
46.300589569161
46.509569160997735
46.718548752834465
46.90430839002268
47.29904761904762
47.53124716553288
48.134965986394555
48.576145124716554
49.179863945578234
49.36562358276644
49.5978231292517
50.178321995464856
50.5730612244898
51.43219954648526
51.641179138321995
52.05913832199546
52.2681179138322
52.47709750566894
52.66285714285714
59.28054421768707
60.46476190476191
63.76199546485261
76.0453514739229
76.88126984126984
77.71718820861678
78.11192743764173
78.5298866213152
78.97106575963718
79.5980045351474
79.80698412698413
80.20172335600907
81.01442176870748
81.43238095238095
81.59492063492064
82.24507936507936
83.0809977324263
83.49895691609977
84.28843537414966
84.86893424036282
85.33333333333333
85.54231292517007
86.378231292517
86.77297052154195
87.58566893424036
88.02684807256236
88.81632653061224
89.6754648526077
92.09034013605442
92.53151927437642
92.74049886621316
92.92625850340136
93.34421768707483
93.7621768707483
94.15691609977324
94.57487528344672
95.20181405895691
95.41079365079365
95.82875283446712
96.22349206349206
96.64145124716553
97.05941043083901
97.45414965986394
97.87210884353742
98.49904761904762
98.68480725623583
99.1027664399093
99.49750566893424
99.7297052154195
99.91546485260771
100.14766439909297
100.33342403628117
100.72816326530612
101.1461224489796
101.37832199546486
101.56408163265306
101.7730612244898
101.98204081632653
102.4
102.79473922902494
103.21269841269842
103.42167800453515
115.14775510204082
116.3784126984127
118.421768707483
119.0487074829932
119.2344671201814
119.65242630385488
120.44190476190477
120.67410430839003
120.88308390022675
121.30104308390023
121.69578231292518
121.92798185941044
122.50848072562358
122.92643990929706
123.1586394557823
